,concept,label,standard_concept,2025-06-30,2024-12-31,level,abstract,dimension,is_breakdown,dimension_axis,dimension_member,dimension_member_label,dimension_label,balance,weight,preferred_sign,parent_concept,parent_abstract_concept
0,us-gaap_AssetsAbstract,Assets,,,,1,True,False,False,,,,,,,,,us-gaap_StatementOfFinancialPositionAbstract
1,us-gaap_AssetsCurrentAbstract,Current assets:,,,,2,True,False,False,,,,,,,,,us-gaap_AssetsAbstract
2,us-gaap_CashAndCashEquivalentsAtCarryingValue,Cash and cash equivalents,CashAndMarketableSecurities,3008000000.0,2635000000.0,3,False,False,False,,,,,debit,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
3,us-gaap_CashAndCashEquivalentsAtCarryingValue,Cash in bank accounts,,1205000000.0,1725000000.0,4,False,True,False,us-gaap:RestrictedCashAndCashEquivalentsCashAndCashEquivalentsAxis,us-gaap_CashMember,Cash in bank accounts,us-gaap:RestrictedCashAndCashEquivalentsCashAndCashEquivalentsAxis: Cash in bank accounts,debit,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
4,us-gaap_CashAndCashEquivalentsAtCarryingValue,Money market,,947000000.0,572000000.0,4,False,True,False,us-gaap:RestrictedCashAndCashEquivalentsCashAndCashEquivalentsAxis,us-gaap_MoneyMarketFundsMember,Money market,us-gaap:RestrictedCashAndCashEquivalentsCashAndCashEquivalentsAxis: Money market,debit,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
5,us-gaap_CashAndCashEquivalentsAtCarryingValue,Time deposits,,851000000.0,334000000.0,4,False,True,False,us-gaap:RestrictedCashAndCashEquivalentsCashAndCashEquivalentsAxis,us-gaap_BankTimeDepositsMember,Time deposits,us-gaap:RestrictedCashAndCashEquivalentsCashAndCashEquivalentsAxis: Time deposits,debit,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
6,us-gaap_CashAndCashEquivalentsAtCarryingValue,Foreign government debt securities,,5000000.0,4000000.0,4,False,True,False,us-gaap:RestrictedCashAndCashEquivalentsCashAndCashEquivalentsAxis,us-gaap_ForeignGovernmentDebtMember,Foreign government debt securities,us-gaap:RestrictedCashAndCashEquivalentsCashAndCashEquivalentsAxis: Foreign government debt securities,debit,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
7,us-gaap_RestrictedCashAndCashEquivalentsAtCarryingValue,Restricted cash and cash equivalents,RestrictedCashCurrent,3880000000.0,2064000000.0,3,False,False,False,,,,,,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
8,us-gaap_RestrictedCashAndCashEquivalentsAtCarryingValue,Securitization transactions,,371000000.0,492000000.0,4,False,True,False,us-gaap:RestrictedCashAndCashEquivalentsCashAndCashEquivalentsAxis,meli_SecuritizationTransactionsMember,Securitization transactions,us-gaap:RestrictedCashAndCashEquivalentsCashAndCashEquivalentsAxis: Securitization transactions,,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
9,us-gaap_RestrictedCashAndCashEquivalentsAtCarryingValue,Brazil - Foreign government debt securities,,0.0,469000000.0,4,False,True,True,srt:StatementGeographicalAxis,country_BR,Brazil,"srt:StatementGeographicalAxis: Brazil, us-gaap:RestrictedCashAndCashEquivalentsCashAndCashEquivalentsAxis: Foreign government debt securities",,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
10,us-gaap_RestrictedCashAndCashEquivalentsAtCarryingValue,Brazil - Cash in bank accounts,,2253000000.0,0.0,4,False,True,True,srt:StatementGeographicalAxis,country_BR,Brazil,"srt:StatementGeographicalAxis: Brazil, us-gaap:RestrictedCashAndCashEquivalentsCashAndCashEquivalentsAxis: Cash in bank accounts",,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
11,us-gaap_RestrictedCashAndCashEquivalentsAtCarryingValue,Argentina - Cash in bank accounts,,427000000.0,471000000.0,4,False,True,True,srt:StatementGeographicalAxis,country_AR,Argentina,"srt:StatementGeographicalAxis: Argentina, us-gaap:RestrictedCashAndCashEquivalentsCashAndCashEquivalentsAxis: Cash in bank accounts",,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
12,us-gaap_RestrictedCashAndCashEquivalentsAtCarryingValue,Mexico - Cash in bank accounts,,79000000.0,149000000.0,4,False,True,True,srt:StatementGeographicalAxis,country_MX,Mexico,"srt:StatementGeographicalAxis: Mexico, us-gaap:RestrictedCashAndCashEquivalentsCashAndCashEquivalentsAxis: Cash in bank accounts",,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
13,us-gaap_RestrictedCashAndCashEquivalentsAtCarryingValue,Mexico - Time deposits,,530000000.0,297000000.0,4,False,True,True,srt:StatementGeographicalAxis,country_MX,Mexico,"srt:StatementGeographicalAxis: Mexico, us-gaap:RestrictedCashAndCashEquivalentsCashAndCashEquivalentsAxis: Time deposits",,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
14,us-gaap_RestrictedCashAndCashEquivalentsAtCarryingValue,Chile - Cash in bank accounts,,175000000.0,130000000.0,4,False,True,True,srt:StatementGeographicalAxis,country_CL,Chile,"srt:StatementGeographicalAxis: Chile, us-gaap:RestrictedCashAndCashEquivalentsCashAndCashEquivalentsAxis: Cash in bank accounts",,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
15,us-gaap_RestrictedCashAndCashEquivalentsAtCarryingValue,Chile - Time deposits,,39000000.0,39000000.0,4,False,True,True,srt:StatementGeographicalAxis,country_CL,Chile,"srt:StatementGeographicalAxis: Chile, us-gaap:RestrictedCashAndCashEquivalentsCashAndCashEquivalentsAxis: Time deposits",,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
16,us-gaap_RestrictedCashAndCashEquivalentsAtCarryingValue,Money market,,0.0,14000000.0,4,False,True,False,us-gaap:RestrictedCashAndCashEquivalentsCashAndCashEquivalentsAxis,us-gaap_MoneyMarketFundsMember,Money market,us-gaap:RestrictedCashAndCashEquivalentsCashAndCashEquivalentsAxis: Money market,,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
17,us-gaap_RestrictedCashAndCashEquivalentsAtCarryingValue,Uruguay - Time deposits,,0.0,3000000.0,4,False,True,True,srt:StatementGeographicalAxis,country_UY,Uruguay,"srt:StatementGeographicalAxis: Uruguay, us-gaap:RestrictedCashAndCashEquivalentsCashAndCashEquivalentsAxis: Time deposits",,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
18,us-gaap_RestrictedCashAndCashEquivalentsAtCarryingValue,Uruguay - Foreign government debt securities,,6000000.0,0.0,4,False,True,True,srt:StatementGeographicalAxis,country_UY,Uruguay,"srt:StatementGeographicalAxis: Uruguay, us-gaap:RestrictedCashAndCashEquivalentsCashAndCashEquivalentsAxis: Foreign government debt securities",,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
19,us-gaap_RestrictedCashAndCashEquivalentsAtCarryingValue,Trust Created In Brazil,,371000000.0,492000000.0,4,False,True,True,dei:LegalEntityAxis,meli_TrustCreatedInBrazilMember,Trust Created In Brazil,dei:LegalEntityAxis: Trust Created In Brazil,,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
20,us-gaap_ShortTermInvestments,Short-term investments,ShortTermInvestments,4634000000.0,4485000000.0,3,False,False,False,,,,,debit,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
21,us-gaap_ShortTermInvestments,U.S. government debt securities,,780000000.0,619000000.0,4,False,True,False,us-gaap:InvestmentTypeAxis,meli_U.sGovernmentDebtSecurititesMember,U.S. government debt securities,us-gaap:InvestmentTypeAxis: U.S. government debt securities,debit,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
22,us-gaap_ShortTermInvestments,Foreign government debt securities,,3625000000.0,3619000000.0,4,False,True,False,us-gaap:InvestmentTypeAxis,us-gaap_ForeignGovernmentDebtMember,Foreign government debt securities,us-gaap:InvestmentTypeAxis: Foreign government debt securities,debit,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
23,us-gaap_ShortTermInvestments,Time deposits,,153000000.0,160000000.0,4,False,True,False,us-gaap:InvestmentTypeAxis,us-gaap_BankTimeDepositsMember,Time deposits,us-gaap:InvestmentTypeAxis: Time deposits,debit,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
24,us-gaap_ShortTermInvestments,Corporate debt securities,,76000000.0,87000000.0,4,False,True,False,us-gaap:InvestmentTypeAxis,us-gaap_CorporateDebtSecuritiesMember,Corporate debt securities,us-gaap:InvestmentTypeAxis: Corporate debt securities,debit,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
25,us-gaap_ShortTermInvestments,Uruguay - Foreign government debt securities - Guarantee of line of credit,,13000000.0,17000000.0,4,False,True,True,srt:StatementGeographicalAxis,country_UY,Uruguay,"srt:StatementGeographicalAxis: Uruguay, us-gaap:InvestmentTypeAxis: Foreign government debt securities, us-gaap:RestrictedCashAndCashEquivalentsCashAndCashEquivalentsAxis: Guarantee of line of credit",debit,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
26,us-gaap_ShortTermInvestments,Brazil - Foreign government debt securities - Guarantee of line of credit,,,5000000.0,4,False,True,True,srt:StatementGeographicalAxis,country_BR,Brazil,"srt:StatementGeographicalAxis: Brazil, us-gaap:InvestmentTypeAxis: Foreign government debt securities, us-gaap:RestrictedCashAndCashEquivalentsCashAndCashEquivalentsAxis: Guarantee of line of credit",debit,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
27,us-gaap_ShortTermInvestments,"Variable Interest Entity, Primary Beneficiary - Corporate debt securities",,,1000000.0,4,False,True,True,srt:ConsolidatedEntitiesAxis,us-gaap_VariableInterestEntityPrimaryBeneficiaryMember,"Variable Interest Entity, Primary Beneficiary","srt:ConsolidatedEntitiesAxis: Variable Interest Entity, Primary Beneficiary, us-gaap:InvestmentTypeAxis: Corporate debt securities",debit,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
28,us-gaap_AccountsReceivableNetCurrent,"Accounts receivable, net",TradeReceivables,313000000.0,255000000.0,3,False,False,False,,,,,debit,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
29,us-gaap_ReceivablesFromCustomers,"Credit card receivables and other means of payments, net",TradeReceivables,6552000000.0,5288000000.0,3,False,False,False,,,,,,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
30,us-gaap_NotesAndLoansReceivableNetCurrent,"Loans receivable, net of allowances of $2,413 and $1,630",TradeReceivables,6607000000.0,4716000000.0,3,False,False,False,,,,,,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
31,us-gaap_NotesAndLoansReceivableNetCurrent,Trust Created In Brazil,,2021000000.0,1410000000.0,4,False,True,True,dei:LegalEntityAxis,meli_TrustCreatedInBrazilMember,Trust Created In Brazil,dei:LegalEntityAxis: Trust Created In Brazil,,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
32,us-gaap_InventoryNet,Inventories,Inventories,434000000.0,296000000.0,3,False,False,False,,,,,debit,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
33,us-gaap_OtherAssetsCurrent,Other assets,OtherNonOperatingCurrentAssets,634000000.0,403000000.0,3,False,False,False,,,,,debit,1.0,1.0,us-gaap_AssetsCurrent,us-gaap_AssetsCurrentAbstract
34,us-gaap_AssetsCurrent,Total current assets,CurrentAssetsTotal,26062000000.0,20142000000.0,4,False,False,False,,,,,debit,1.0,1.0,us-gaap_Assets,us-gaap_AssetsCurrentAbstract
35,us-gaap_AssetsCurrent,Trust Created In Brazil,,3655000000.0,2646000000.0,4,False,True,True,dei:LegalEntityAxis,meli_TrustCreatedInBrazilMember,Trust Created In Brazil,dei:LegalEntityAxis: Trust Created In Brazil,debit,1.0,1.0,us-gaap_Assets,us-gaap_AssetsCurrentAbstract
36,us-gaap_AssetsNoncurrentAbstract,Non-current assets:,,,,2,True,False,False,,,,,,,,,us-gaap_AssetsAbstract
37,us-gaap_LongTermInvestments,Long-term investments,LongtermInvestments,1388000000.0,1203000000.0,3,False,False,False,,,,,debit,1.0,1.0,us-gaap_AssetsNoncurrent,us-gaap_AssetsNoncurrentAbstract
38,us-gaap_LongTermInvestments,U.S. government debt securities,,479000000.0,468000000.0,4,False,True,False,us-gaap:InvestmentTypeAxis,meli_U.sGovernmentDebtSecurititesMember,U.S. government debt securities,us-gaap:InvestmentTypeAxis: U.S. government debt securities,debit,1.0,1.0,us-gaap_AssetsNoncurrent,us-gaap_AssetsNoncurrentAbstract
39,us-gaap_LongTermInvestments,Foreign government debt securities,,625000000.0,483000000.0,4,False,True,False,us-gaap:InvestmentTypeAxis,us-gaap_ForeignGovernmentDebtMember,Foreign government debt securities,us-gaap:InvestmentTypeAxis: Foreign government debt securities,debit,1.0,1.0,us-gaap_AssetsNoncurrent,us-gaap_AssetsNoncurrentAbstract
40,us-gaap_LongTermInvestments,Securitization transactions,,12000000.0,12000000.0,4,False,True,False,us-gaap:InvestmentTypeAxis,meli_SecuritizationTransactionsMember,Securitization transactions,us-gaap:InvestmentTypeAxis: Securitization transactions,debit,1.0,1.0,us-gaap_AssetsNoncurrent,us-gaap_AssetsNoncurrentAbstract
41,us-gaap_LongTermInvestments,Corporate debt securities,,205000000.0,175000000.0,4,False,True,False,us-gaap:InvestmentTypeAxis,us-gaap_CorporateDebtSecuritiesMember,Corporate debt securities,us-gaap:InvestmentTypeAxis: Corporate debt securities,debit,1.0,1.0,us-gaap_AssetsNoncurrent,us-gaap_AssetsNoncurrentAbstract
42,us-gaap_LongTermInvestments,Equity securities held at cost,,67000000.0,65000000.0,4,False,True,False,us-gaap:InvestmentTypeAxis,meli_EquityInterestHeldAtCostMember,Equity securities held at cost,us-gaap:InvestmentTypeAxis: Equity securities held at cost,debit,1.0,1.0,us-gaap_AssetsNoncurrent,us-gaap_AssetsNoncurrentAbstract
43,us-gaap_LongTermInvestments,"Variable Interest Entity, Primary Beneficiary - Foreign government debt securities",,348000000.0,337000000.0,4,False,True,True,srt:ConsolidatedEntitiesAxis,us-gaap_VariableInterestEntityPrimaryBeneficiaryMember,"Variable Interest Entity, Primary Beneficiary","srt:ConsolidatedEntitiesAxis: Variable Interest Entity, Primary Beneficiary, us-gaap:InvestmentTypeAxis: Foreign government debt securities",debit,1.0,1.0,us-gaap_AssetsNoncurrent,us-gaap_AssetsNoncurrentAbstract
44,us-gaap_LongTermInvestments,Foreign government debt securities,,5000000.0,2000000.0,4,False,True,False,us-gaap:RestrictedCashAndCashEquivalentsCashAndCashEquivalentsAxis,us-gaap_ForeignGovernmentDebtMember,Foreign government debt securities,us-gaap:RestrictedCashAndCashEquivalentsCashAndCashEquivalentsAxis: Foreign government debt securities,debit,1.0,1.0,us-gaap_AssetsNoncurrent,us-gaap_AssetsNoncurrentAbstract
